PO_ID,Supplier_ID,Supplier_Name,Region,Country,Product_Category,Product_SKU,Unit_Cost_USD,Lead_Time_Days,OTD_Rate_Pct,Defect_Rate_Pct,Compliance_Score,Contract_Tier,Payment_Terms_Days,MOQ_Units,Annual_Volume_Units,Risk_Level,Certifications,Last_Audit_Date,Sustainability_Score,Active_Disruptions,Alt_Supplier_ID,PO_Quarter,Units_Ordered,Units_Delivered_On_Time,Units_Rejected,PO_Value_USD
PO-11509,SUP-001,Orrentek Precision Mfg,APAC,China,Electronic Components,SKU-EC-1209,6.16,30,98.8,0.74,84,Tier-1,60,5407,353186,Low,ISO9001;ISO14001;RoHS,2023-07-05,73,None,SUP-056,Q3-2023,8425,8323,62,51898.0
PO-11510,SUP-002,Zhenlong ElectroCo,APAC,China,Electronic Components,SKU-EC-1210,7.72,32,80.1,0.42,74,Tier-2,45,11663,1021859,High,ISO9001;RoHS,2024-07-08,61,Typhoon season disruption,SUP-064,Q3-2024,31558,25277,132,243627.76
PO-11511,SUP-003,Wanlong Composites Ltd,APAC,China,Raw Materials,SKU-RM-1274,8.03,25,82.9,2.6,78,Tier-2,45,12690,458030,Low,ISO9001,2023-01-07,86,None,SUP-072,Q4-2023,33172,27499,862,266371.16
PO-11512,SUP-004,Yangtze Fiber Materials,APAC,China,Industrial Textiles,SKU-IT-1209,2.71,23,86.3,0.63,71,Tier-2,45,9148,313128,Medium,OEKO-TEX;ISO9001,2023-09-13,66,Seasonal flood risk,SUP-012,Q1-2023,33429,28849,210,90592.59
PO-11513,SUP-005,Huabei Circuit Systems,APAC,China,Electronic Components,SKU-EC-1211,7.77,38,92.5,1.22,82,Tier-1,60,2340,448315,Low,ISO9001;AEC-Q100;RoHS,2023-10-05,97,None,SUP-069,Q3-2023,5826,5389,71,45268.02
PO-11514,SUP-006,Dongfeng Castings Co,APAC,China,Mechanical Components,SKU-MC-1248,3.44,34,87.1,1.93,74,Tier-2,45,12526,1262123,Medium,ISO9001;IATF16949,2023-05-24,70,Geopolitical tension flag,SUP-046,Q3-2023,35219,30675,679,121153.36
PO-11515,SUP-007,Longhua Polymer Works,APAC,China,Raw Materials,SKU-RM-1275,13.35,38,79.2,2.23,62,Tier-3,30,21031,426131,High,ISO9001,2023-02-18,37,Labour strike risk,SUP-051,Q1-2023,55705,44118,1242,743661.75
PO-11516,SUP-008,Shengda Pack Industries,APAC,China,Packaging Materials,SKU-PM-1326,2.8,20,84.2,2.08,75,Tier-2,45,17453,583018,Medium,FSC;ISO9001,2024-03-24,76,Port congestion risk,SUP-107,Q3-2023,36954,31115,768,103471.2
PO-11517,SUP-009,Tianhe Alloy Group,APAC,China,Specialty Alloys,SKU-SA-1248,17.48,37,92.9,2.45,90,Tier-2,45,17114,349734,Low,ISO9001,2023-10-24,66,None,SUP-068,Q4-2023,34150,31725,836,596942.0
PO-11518,SUP-010,Bohai Electronics,APAC,China,Electronic Components,SKU-EC-1212,4.31,50,82.9,3.19,51,Tier-3,30,22508,71756,Medium,ISO9001;RoHS,2023-07-25,51,None,SUP-064,Q2-2023,31505,26117,1005,135786.55
PO-11519,SUP-011,Dravex Components India,APAC,India,Mechanical Components,SKU-MC-1249,5.47,20,66.5,3.33,69,Tier-3,30,21809,537480,Medium,ISO9001,2023-06-28,41,Regulatory audit pending,SUP-083,Q2-2023,44918,29870,1495,245701.46
PO-11520,SUP-012,Bharat Precision Works,APAC,India,Mechanical Components,SKU-MC-1250,5.5,25,86.2,1.73,67,Tier-2,45,8027,762636,High,ISO9001;IATF16949,2023-12-01,66,Export license risk,SUP-069,Q1-2024,21415,18459,370,117782.5
PO-11521,SUP-013,IndoTech Fab Ltd,APAC,India,Electronic Components,SKU-EC-1213,4.26,37,92.1,1.0,77,Tier-2,45,18772,204862,Medium,ISO9001;RoHS,2024-05-04,62,None,SUP-059,Q3-2024,63700,58667,637,271362.0
PO-11522,SUP-014,Deccan Polymer Mfg,APAC,India,Raw Materials,SKU-RM-1276,17.99,48,65.1,2.12,62,Tier-3,30,19506,437305,Low,ISO9001,2023-08-18,61,None,SUP-090,Q2-2023,39847,25940,844,716847.53
PO-11523,SUP-015,Narmada Pack Solutions,APAC,India,Packaging Materials,SKU-PM-1327,2.53,40,81.6,1.51,85,Tier-2,45,14323,1419328,Medium,FSC;ISO9001,2023-04-25,86,Port congestion risk,SUP-022,Q1-2023,16743,13662,252,42359.79
PO-11524,SUP-016,Konkan Textile Mills,APAC,India,Industrial Textiles,SKU-IT-1210,3.08,12,78.8,2.07,77,Tier-2,45,19409,1999853,Low,OEKO-TEX;ISO9001,2023-03-29,78,None,SUP-060,Q3-2023,25648,20210,530,78995.84
PO-11525,SUP-017,Sahyadri Alloy Tech,APAC,India,Specialty Alloys,SKU-SA-1249,19.69,28,74.6,2.55,66,Tier-3,30,14660,448800,High,ISO9001,2024-01-15,48,Typhoon season disruption,SUP-097,Q4-2024,52856,39430,1347,1040734.64
PO-11526,SUP-018,Deltaforge Vietnam,APAC,Vietnam,Mechanical Components,SKU-MC-1251,7.88,40,71.8,3.05,61,Tier-3,30,22036,172559,Medium,ISO9001,2023-05-27,61,Regulatory audit pending,SUP-094,Q1-2023,45517,32681,1388,358673.96
PO-11527,SUP-019,Saigon Precision Works,APAC,Vietnam,Electronic Components,SKU-EC-1214,4.43,40,79.2,2.49,81,Tier-2,45,4424,1819668,Medium,ISO9001;RoHS,2024-04-18,82,None,SUP-101,Q4-2024,5766,4566,143,25543.38
PO-11528,SUP-020,MeKong Pack Co,APAC,Vietnam,Packaging Materials,SKU-PM-1328,3.0,34,60.4,2.28,68,Tier-3,30,15771,143684,Medium,FSC;ISO9001,2024-06-19,63,None,SUP-075,Q4-2024,26248,15853,598,78744.0
PO-11529,SUP-021,HanoiTex Industries,APAC,Vietnam,Industrial Textiles,SKU-IT-1211,3.61,18,94.9,3.15,70,Tier-2,45,2972,540234,Low,OEKO-TEX;ISO9001,2024-08-14,53,None,SUP-014,Q2-2023,4314,4093,135,15573.54
PO-11530,SUP-022,DaNang Metal Works,APAC,Vietnam,Mechanical Components,SKU-MC-1252,5.9,39,66.6,4.45,65,Tier-3,30,23888,51908,Low,ISO9001,2024-03-31,64,None,SUP-107,Q3-2023,37698,25106,1677,222418.2
PO-11531,SUP-023,Hanguk Circuit Works,APAC,South Korea,Electronic Components,SKU-EC-1215,5.32,35,93.4,0.18,90,Tier-1,60,3864,346813,Low,ISO9001;AEC-Q100,2024-07-05,74,None,SUP-035,Q2-2024,12131,11330,21,64536.92
PO-11532,SUP-024,Seoultech Micro,APAC,South Korea,Electronic Components,SKU-EC-1216,4.17,33,90.8,2.51,81,Tier-2,45,12433,509277,Medium,ISO9001;RoHS,2024-08-12,48,Geopolitical tension flag,SUP-004,Q2-2023,20419,18540,512,85147.23
PO-11533,SUP-025,Koryo Alloy Systems,APAC,South Korea,Specialty Alloys,SKU-SA-1250,22.47,42,90.8,1.09,80,Tier-1,60,1429,487129,High,ISO9001;NADCAP,2023-05-05,77,Currency volatility flag,SUP-108,Q2-2024,4292,3897,46,96441.24
PO-11534,SUP-026,Hangang Steel Parts,APAC,South Korea,Mechanical Components,SKU-MC-1253,2.6,22,82.1,1.59,85,Tier-2,45,19531,1772690,Medium,ISO9001;IATF16949,2023-03-04,51,None,SUP-032,Q1-2024,41009,33668,652,106623.4
PO-11535,SUP-027,Busan Pack Corp,APAC,South Korea,Packaging Materials,SKU-PM-1329,2.78,14,92.9,1.24,89,Tier-2,45,13247,1562050,Low,FSC;ISO9001,2024-03-26,77,None,SUP-076,Q3-2024,22412,20820,277,62305.36
PO-11536,SUP-028,Hokkaido Alloy Tech,APAC,Japan,Specialty Alloys,SKU-SA-1251,17.24,23,88.9,1.27,96,Tier-1,60,2112,225194,Low,ISO9001;NADCAP;AS9100,2023-11-26,93,None,SUP-029,Q2-2024,6572,5842,83,113301.28
PO-11537,SUP-029,Kinki Precision Corp,APAC,Japan,Electronic Components,SKU-EC-1217,5.3,26,99.2,1.76,93,Tier-1,60,4089,388997,Low,ISO9001;AEC-Q100;RoHS,2024-08-21,72,None,SUP-019,Q3-2024,8011,7946,140,42458.3
PO-11538,SUP-030,Osaka Polymer Systems,APAC,Japan,Raw Materials,SKU-RM-1277,10.44,14,93.6,0.42,91,Tier-1,60,3511,192136,Medium,ISO9001;ISO14001;REACH,2023-09-03,95,Seasonal flood risk,SUP-036,Q3-2023,11835,11077,49,123557.4
PO-11539,SUP-031,Sendai Mech Works,APAC,Japan,Mechanical Components,SKU-MC-1254,4.1,34,93.4,0.41,80,Tier-1,60,5726,238291,Low,ISO9001;IATF16949,2023-03-26,97,None,SUP-069,Q3-2023,22805,21299,93,93500.5
PO-11540,SUP-032,Kyushu Textile Co,APAC,Japan,Industrial Textiles,SKU-IT-1212,5.39,34,92.3,0.53,82,Tier-1,60,1027,58330,Medium,OEKO-TEX;ISO9001;ISO14001,2023-07-29,96,Geopolitical tension flag,SUP-092,Q2-2024,3626,3346,19,19544.14
PO-11541,SUP-033,PrecisionForge Taiyuan,APAC,Taiwan,Mechanical Components,SKU-MC-1255,2.36,10,91.8,1.58,89,Tier-1,60,3458,105242,Medium,ISO9001;IATF16949,2023-08-08,83,Seasonal flood risk,SUP-034,Q3-2023,11492,10549,181,27121.12
PO-11542,SUP-034,Formosa Circuit Co,APAC,Taiwan,Electronic Components,SKU-EC-1218,7.84,40,88.1,0.34,93,Tier-1,60,1239,178043,Low,ISO9001;AEC-Q100;RoHS,2023-11-21,76,None,SUP-049,Q4-2023,3663,3227,12,28717.92
PO-11543,SUP-035,Yulon Alloy Mfg,APAC,Taiwan,Specialty Alloys,SKU-SA-1252,20.77,13,91.5,2.99,85,Tier-2,45,15709,1138713,Medium,ISO9001,2023-06-27,74,Regulatory audit pending,SUP-004,Q1-2023,53042,48533,1585,1101682.34
PO-11544,SUP-036,Kaohsiung Pack Co,APAC,Taiwan,Packaging Materials,SKU-PM-1330,2.75,20,80.9,1.9,75,Tier-2,45,12482,1682088,Medium,FSC;ISO9001,2024-04-09,80,Geopolitical tension flag,SUP-067,Q2-2024,47716,38602,906,131219.0
PO-11545,SUP-037,Straits Packaging Hub,APAC,Singapore,Packaging Materials,SKU-PM-1331,3.19,9,89.6,0.93,94,Tier-1,60,5657,262727,Medium,ISO9001;ISO14001,2023-10-05,78,None,SUP-022,Q2-2023,18231,16334,169,58156.89
PO-11546,SUP-038,SingaMold Tech,APAC,Singapore,Mechanical Components,SKU-MC-1256,7.09,21,96.9,1.4,81,Tier-1,60,5238,304176,Low,ISO9001;IATF16949,2024-04-26,76,None,SUP-102,Q4-2023,14222,13781,199,100833.98
PO-11547,SUP-039,Krungsri Moldtech,APAC,Thailand,Mechanical Components,SKU-MC-1257,6.18,18,85.5,2.49,83,Tier-2,45,15261,695517,Medium,ISO9001;IATF16949,2023-01-09,62,Regulatory audit pending,SUP-072,Q2-2023,30501,26078,759,188496.18
PO-11548,SUP-040,ChaoPhaya Pack,APAC,Thailand,Packaging Materials,SKU-PM-1332,1.11,38,88.3,2.14,70,Tier-2,45,15734,148637,Low,FSC;ISO9001,2023-02-10,70,None,SUP-085,Q1-2024,26669,23548,570,29602.59
PO-11549,SUP-041,Archipelago PCB Corp,APAC,Philippines,Electronic Components,SKU-EC-1219,5.35,20,84.9,1.42,55,Tier-3,30,16668,512079,High,ISO9001,2024-05-21,44,Typhoon season disruption,SUP-050,Q1-2023,20377,17300,289,109016.95
PO-11550,SUP-042,Visayas Textile Co,APAC,Philippines,Industrial Textiles,SKU-IT-1213,5.1,28,78.6,3.97,58,Tier-3,30,13871,429264,High,OEKO-TEX;ISO9001,2023-11-13,36,Export license risk,SUP-050,Q4-2024,54249,42639,2153,276669.9
PO-11551,SUP-043,Tasman Circuit Boards,APAC,Australia,Electronic Components,SKU-EC-1220,7.68,42,89.1,1.18,84,Tier-1,60,4214,54764,Medium,ISO9001;AEC-Q100;RoHS,2024-08-11,74,Tariff adjustment pending,SUP-063,Q3-2024,8404,7487,99,64542.72
PO-11552,SUP-044,Broken Hill Alloys,APAC,Australia,Specialty Alloys,SKU-SA-1253,16.14,27,92.7,0.41,91,Tier-1,60,1580,137267,High,ISO9001;NADCAP,2023-04-21,72,Political instability flag,SUP-067,Q3-2024,2396,2221,9,38671.44
PO-11553,SUP-045,Sibertek Molding,APAC,Russia,Mechanical Components,SKU-MC-1258,5.32,51,74.4,3.25,51,Tier-3,30,19143,144036,Medium,ISO9001,2024-02-13,42,Tariff adjustment pending,SUP-047,Q3-2023,54935,40871,1785,292254.2
PO-11554,SUP-046,Krauss-Polymex GmbH,EMEA,Germany,Raw Materials,SKU-RM-1278,14.25,10,93.2,1.21,81,Tier-1,60,5270,215752,Medium,REACH;ISO9001;ISO14001,2024-08-07,74,Regulatory audit pending,SUP-100,Q3-2023,6418,5981,77,91456.5
PO-11555,SUP-047,Rheinwerk Precision AG,EMEA,Germany,Mechanical Components,SKU-MC-1259,4.58,29,92.1,0.8,97,Tier-1,60,4208,289454,Low,ISO9001;IATF16949,2023-12-08,88,None,SUP-111,Q4-2023,6445,5935,51,29518.1
PO-11556,SUP-048,Berliner Pack GmbH,EMEA,Germany,Packaging Materials,SKU-PM-1333,1.11,21,99.0,1.06,80,Tier-1,60,5440,281947,Medium,FSC;ISO14001;ISO9001,2023-06-14,70,None,SUP-016,Q4-2024,8252,8169,87,9159.72
PO-11557,SUP-049,Munich Alloy Technik,EMEA,Germany,Specialty Alloys,SKU-SA-1254,24.11,40,89.1,0.45,92,Tier-1,60,4271,79620,Low,ISO9001;NADCAP;AS9100,2023-11-20,88,None,SUP-065,Q1-2023,8430,7511,37,203247.3
PO-11558,SUP-050,Dresdner Textilwerk,EMEA,Germany,Industrial Textiles,SKU-IT-1214,2.7,27,92.8,2.39,75,Tier-2,45,5635,1294284,High,OEKO-TEX;ISO9001,2023-09-20,74,Export license risk,SUP-111,Q1-2023,20537,19058,490,55449.9
PO-11559,SUP-051,Toreval Electronics,EMEA,France,Electronic Components,SKU-EC-1221,9.43,27,91.5,0.79,84,Tier-1,60,2801,489224,Low,ISO9001;AEC-Q100;RoHS,2024-02-11,96,None,SUP-098,Q3-2023,4322,3954,34,40756.46
PO-11560,SUP-052,Lyon Polymer SAS,EMEA,France,Raw Materials,SKU-RM-1279,18.14,13,88.2,0.68,86,Tier-1,60,1562,424076,Low,ISO9001;ISO14001;REACH,2024-04-01,88,None,SUP-011,Q1-2024,4061,3581,27,73666.54
PO-11561,SUP-053,Bordeaux Pack SAS,EMEA,France,Packaging Materials,SKU-PM-1334,2.26,18,91.6,1.73,72,Tier-2,45,7984,982201,Medium,FSC;ISO14001;ISO9001,2024-02-23,72,None,SUP-082,Q3-2023,23395,21429,404,52872.7
PO-11562,SUP-054,Lumivex Semiconductor NL,EMEA,Netherlands,Electronic Components,SKU-EC-1222,8.2,16,88.9,0.89,89,Tier-1,60,2614,220851,Low,ISO9001;AEC-Q100;RoHS,2023-02-07,93,None,SUP-099,Q2-2023,5745,5107,51,47109.0
PO-11563,SUP-055,Rotterdam Chem BV,EMEA,Netherlands,Raw Materials,SKU-RM-1280,7.91,42,89.5,0.28,83,Tier-1,60,5163,481237,High,ISO9001;ISO14001;REACH,2024-09-13,80,Port closure risk,SUP-036,Q1-2024,17164,15361,48,135767.24
PO-11564,SUP-056,Solveig Eco Packaging,EMEA,Sweden,Packaging Materials,SKU-PM-1335,1.11,40,97.2,1.6,88,Tier-1,60,5925,260883,Low,FSC;ISO14001;ISO9001,2024-04-12,85,None,SUP-058,Q1-2024,16147,15694,258,17923.17
PO-11565,SUP-057,Norrsken Textiles AB,EMEA,Sweden,Industrial Textiles,SKU-IT-1215,3.96,13,91.0,0.97,87,Tier-1,60,5024,97428,Medium,OEKO-TEX;ISO9001;ISO14001,2024-03-23,84,Seasonal flood risk,SUP-050,Q3-2023,6428,5849,62,25454.88
PO-11566,SUP-058,Norbec Alloy Works,EMEA,Norway,Specialty Alloys,SKU-SA-1255,25.03,41,91.5,0.19,98,Tier-1,60,2051,246065,Medium,ISO9001;ISO14001;AS9100,2023-08-24,93,None,SUP-049,Q4-2023,4721,4319,8,118166.63
PO-11567,SUP-059,Fjord Polymer AS,EMEA,Norway,Raw Materials,SKU-RM-1281,7.7,10,91.2,0.56,93,Tier-1,60,4530,122690,Low,ISO9001;ISO14001;REACH,2024-03-18,78,None,SUP-112,Q2-2024,9024,8229,50,69484.8
PO-11568,SUP-060,Nordloom Finland Oy,EMEA,Finland,Industrial Textiles,SKU-IT-1216,4.83,18,90.2,1.31,80,Tier-1,60,2032,429797,Low,OEKO-TEX;ISO9001;ISO14001,2023-12-03,75,None,SUP-079,Q1-2023,4975,4487,65,24029.25
PO-11569,SUP-061,Helsinki Pack Oy,EMEA,Finland,Packaging Materials,SKU-PM-1336,1.9,12,78.0,0.98,73,Tier-2,45,19974,1188415,Low,FSC;ISO9001,2023-09-03,48,None,SUP-037,Q3-2024,49690,38758,486,94411.0
PO-11570,SUP-062,Borealis Composites,EMEA,Denmark,Raw Materials,SKU-RM-1282,8.27,13,94.8,1.14,80,Tier-1,60,1393,172184,Low,ISO9001;ISO14001;REACH,2024-08-04,86,None,SUP-021,Q2-2023,4542,4305,51,37562.34
PO-11571,SUP-063,Elsinor Pack AS,EMEA,Denmark,Packaging Materials,SKU-PM-1337,3.0,18,90.8,2.16,74,Tier-2,45,16966,1656431,Medium,FSC;ISO9001,2024-09-24,56,Regulatory audit pending,SUP-021,Q4-2024,65463,59440,1414,196389.0
PO-11572,SUP-064,Ostwind Composites AG,EMEA,Austria,Raw Materials,SKU-RM-1283,11.0,13,88.5,0.12,90,Tier-1,60,4886,262957,Low,ISO9001;ISO14001;REACH,2024-09-03,79,None,SUP-070,Q1-2023,5263,4657,6,57893.0
PO-11573,SUP-065,Wiener Alloy GmbH,EMEA,Austria,Specialty Alloys,SKU-SA-1256,30.51,19,91.9,3.12,83,Tier-2,45,16239,349017,Medium,ISO9001;NADCAP,2024-06-19,65,None,SUP-007,Q2-2023,22538,20712,703,687634.38
PO-11574,SUP-066,Valdoro Special Alloys,EMEA,Italy,Specialty Alloys,SKU-SA-1257,15.12,24,98.1,0.64,99,Tier-1,60,3101,302798,Medium,ISO9001;ISO14001;NADCAP,2023-07-13,87,Regulatory audit pending,SUP-106,Q3-2023,3398,3333,21,51377.76
PO-11575,SUP-067,Braccio Metalli SpA,EMEA,Italy,Specialty Alloys,SKU-SA-1258,16.08,18,88.8,2.65,88,Tier-2,45,12614,1699370,Low,ISO9001;NADCAP,2024-08-11,48,None,SUP-009,Q2-2024,37194,33028,985,598079.52
PO-11576,SUP-068,Milano Textil Srl,EMEA,Italy,Industrial Textiles,SKU-IT-1217,3.92,25,88.3,1.1,85,Tier-2,45,16470,410944,High,OEKO-TEX;ISO9001,2024-07-06,65,Currency volatility flag,SUP-103,Q1-2023,25597,22602,281,100340.24
PO-11577,SUP-069,Ibervex Quimica SL,EMEA,Spain,Raw Materials,SKU-RM-1284,16.14,28,93.5,2.33,71,Tier-2,45,16638,1350874,Medium,ISO9001;REACH,2023-02-04,56,None,SUP-089,Q3-2024,25861,24180,602,417396.54
PO-11578,SUP-070,Catalan Pack SA,EMEA,Spain,Packaging Materials,SKU-PM-1338,1.55,22,87.0,1.8,69,Tier-2,45,6454,1080563,Low,FSC;ISO9001,2023-06-13,79,None,SUP-095,Q3-2024,16663,14496,299,25827.65
PO-11579,SUP-071,Ferralux Gulf FZE,EMEA,UAE,Specialty Alloys,SKU-SA-1259,15.14,14,94.2,1.02,81,Tier-2,45,7225,1399720,Low,ISO9001;ISO14001,2024-07-16,49,None,SUP-026,Q2-2024,10737,10114,109,162558.18
PO-11580,SUP-072,Almaral Steel FZC,EMEA,UAE,Specialty Alloys,SKU-SA-1260,13.18,22,80.0,1.57,69,Tier-2,45,13336,1283760,High,ISO9001,2024-04-20,59,Port closure risk,SUP-087,Q1-2023,17322,13857,271,228303.96
PO-11581,SUP-073,Dubai Pack FZE,EMEA,UAE,Packaging Materials,SKU-PM-1339,2.2,13,88.2,1.01,75,Tier-2,45,4793,367988,Medium,FSC;ISO9001,2023-06-29,75,Tariff adjustment pending,SUP-085,Q1-2023,6263,5523,63,13778.6
PO-11582,SUP-074,Novex Fab Polska,EMEA,Poland,Mechanical Components,SKU-MC-1260,5.25,14,81.4,2.93,85,Tier-2,45,6099,161583,Low,ISO9001,2024-05-24,75,None,SUP-050,Q2-2024,6476,5271,189,33999.0
PO-11583,SUP-075,Vistula Pack Sp,EMEA,Poland,Packaging Materials,SKU-PM-1340,2.97,34,79.9,2.64,60,Tier-3,30,15225,440383,High,FSC;ISO9001,2024-03-26,44,Typhoon season disruption,SUP-043,Q3-2023,24683,19721,651,73308.51
PO-11584,SUP-076,BalticPrint OU,EMEA,Estonia,Packaging Materials,SKU-PM-1341,2.2,42,85.1,1.01,87,Tier-2,45,2824,324544,Medium,FSC;ISO9001,2023-11-13,67,None,SUP-007,Q4-2024,6182,5260,62,13600.4
PO-11585,SUP-077,Kovalev Metalburg,EMEA,Czechia,Mechanical Components,SKU-MC-1261,7.69,25,86.4,0.82,74,Tier-2,45,4722,1130056,Medium,ISO9001;IATF16949,2023-05-10,70,None,SUP-002,Q2-2023,17001,14688,139,130737.69
PO-11586,SUP-078,Varna Electronics EAD,EMEA,Bulgaria,Electronic Components,SKU-EC-1223,9.29,18,82.3,3.4,55,Tier-3,30,21691,451025,Medium,ISO9001;RoHS,2023-06-06,55,Tariff adjustment pending,SUP-007,Q3-2024,84127,69236,2860,781539.83
PO-11587,SUP-079,Helios Pack Greece,EMEA,Greece,Packaging Materials,SKU-PM-1342,2.29,44,83.1,2.11,52,Tier-3,30,22884,503468,High,ISO9001,2023-06-13,58,Typhoon season disruption,SUP-024,Q4-2024,33437,27786,705,76570.73
PO-11588,SUP-080,Maghreb Castworks,EMEA,Morocco,Mechanical Components,SKU-MC-1262,4.8,24,75.6,3.31,61,Tier-3,30,21720,358041,Low,ISO9001,2023-11-17,30,None,SUP-099,Q3-2023,37140,28077,1229,178272.0
PO-11589,SUP-081,Lisbon Polymer Lda,EMEA,Portugal,Raw Materials,SKU-RM-1285,6.94,25,92.7,2.67,76,Tier-2,45,14399,1248576,Medium,ISO9001;REACH,2024-09-11,51,None,SUP-009,Q3-2024,30965,28704,826,214897.1
PO-11590,SUP-082,Veltara Packing Solutions,LATAM,Brazil,Packaging Materials,SKU-PM-1343,2.24,17,90.6,1.4,78,Tier-2,45,2563,938167,Medium,FSC;ISO9001,2023-05-07,64,Port congestion risk,SUP-049,Q2-2023,8841,8009,123,19803.84
PO-11591,SUP-083,Sao Paulo Polymer,LATAM,Brazil,Raw Materials,SKU-RM-1286,9.84,14,79.7,2.39,82,Tier-2,45,19406,407760,Medium,ISO9001,2023-08-19,60,Geopolitical tension flag,SUP-022,Q4-2023,39507,31487,944,388748.88
PO-11592,SUP-084,Recife Textiles SA,LATAM,Brazil,Industrial Textiles,SKU-IT-1218,2.08,28,83.7,2.04,76,Tier-2,45,7857,1618370,High,OEKO-TEX;ISO9001,2024-02-19,80,Port closure risk,SUP-037,Q1-2023,21133,17688,431,43956.64
PO-11593,SUP-085,Minas Gerais Alloys,LATAM,Brazil,Specialty Alloys,SKU-SA-1261,16.98,13,82.4,2.57,78,Tier-2,45,7955,291067,High,ISO9001,2023-07-10,54,Typhoon season disruption,SUP-111,Q1-2024,10650,8775,273,180837.0
PO-11594,SUP-086,Tecovar Industrial Textiles,LATAM,Mexico,Industrial Textiles,SKU-IT-1219,2.11,31,82.2,0.48,89,Tier-2,45,19297,988949,Low,OEKO-TEX;ISO9001,2024-06-01,73,None,SUP-105,Q2-2023,66058,54299,317,139382.38
PO-11595,SUP-087,Guadalajara Mold Co,LATAM,Mexico,Mechanical Components,SKU-MC-1263,5.44,34,84.5,3.16,73,Tier-2,45,8607,320273,Low,ISO9001;IATF16949,2023-04-02,58,None,SUP-051,Q1-2023,11234,9492,354,61112.96
PO-11596,SUP-088,Monterrey Pack SA,LATAM,Mexico,Packaging Materials,SKU-PM-1344,0.96,41,91.7,0.49,67,Tier-2,45,17559,1805595,Low,FSC;ISO9001,2024-04-22,61,None,SUP-036,Q2-2023,56205,51539,275,53956.8
PO-11597,SUP-089,Yucatan Polymer Mfg,LATAM,Mexico,Raw Materials,SKU-RM-1287,14.97,42,80.6,3.03,51,Tier-3,30,10098,412012,High,ISO9001,2024-08-18,36,Labour strike risk,SUP-066,Q1-2024,13326,10740,403,199490.22
PO-11598,SUP-090,Plataforma Metales SA,LATAM,Argentina,Raw Materials,SKU-RM-1288,11.86,39,77.5,3.99,70,Tier-3,30,16949,49883,High,ISO9001,2024-06-26,59,Regulatory enforcement pending,SUP-018,Q4-2023,39080,30287,1559,463488.8
PO-11599,SUP-091,Patagonia Alloys SRL,LATAM,Argentina,Specialty Alloys,SKU-SA-1262,22.69,46,64.5,1.59,65,Tier-3,30,22124,43631,High,ISO9001,2023-04-25,40,Labour strike risk,SUP-067,Q4-2023,83458,53830,1326,1893662.02
PO-11600,SUP-092,Buenos Aires Pack,LATAM,Argentina,Packaging Materials,SKU-PM-1345,1.02,25,85.5,1.55,50,Tier-3,30,20400,202139,High,ISO9001,2023-05-04,65,Port closure risk,SUP-009,Q4-2024,52539,44920,814,53589.78
PO-11601,SUP-093,Andino Fiber Corp,LATAM,Colombia,Industrial Textiles,SKU-IT-1220,4.68,25,87.1,1.76,74,Tier-2,45,5474,1986745,Medium,OEKO-TEX;ISO9001,2023-12-27,50,Port congestion risk,SUP-048,Q1-2023,17478,15223,307,81797.04
PO-11602,SUP-094,Bogota Pack Ltda,LATAM,Colombia,Packaging Materials,SKU-PM-1346,2.43,34,72.6,4.4,51,Tier-3,30,14606,243585,Medium,FSC;ISO9001,2024-02-05,30,Tariff adjustment pending,SUP-002,Q3-2023,22571,16386,993,54847.53
PO-11603,SUP-095,Cerromax Mineria,LATAM,Peru,Raw Materials,SKU-RM-1289,11.99,47,75.8,3.8,62,Tier-3,30,13505,457763,High,ISO9001,2024-03-23,54,Regulatory enforcement pending,SUP-067,Q2-2024,17849,13529,678,214009.51
PO-11604,SUP-096,Lima Polymer SA,LATAM,Peru,Raw Materials,SKU-RM-1290,5.91,27,76.7,1.59,68,Tier-3,30,7930,377488,High,ISO9001,2024-02-02,53,Port closure risk,SUP-095,Q1-2024,12687,9730,201,74980.17
PO-11605,SUP-097,Amapola Fibras,LATAM,Chile,Industrial Textiles,SKU-IT-1221,3.05,13,79.2,1.74,67,Tier-2,45,19127,1708187,Low,OEKO-TEX;ISO9001,2023-04-26,61,None,SUP-090,Q4-2023,65186,51627,1134,198817.3
PO-11606,SUP-098,Cobre del Sur SA,LATAM,Chile,Specialty Alloys,SKU-SA-1263,11.31,39,88.5,2.82,85,Tier-2,45,11595,1155683,Low,ISO9001,2023-01-16,56,None,SUP-112,Q3-2024,16483,14587,464,186422.73
PO-11607,SUP-099,Santiago Pack Corp,LATAM,Chile,Packaging Materials,SKU-PM-1347,2.79,14,83.4,1.04,71,Tier-2,45,14355,1098813,Medium,FSC;ISO9001,2024-02-18,54,Geopolitical tension flag,SUP-054,Q3-2024,33412,27865,347,93219.48
PO-11608,SUP-100,Orinoco Pack SAPI,LATAM,Venezuela,Packaging Materials,SKU-PM-1348,1.77,23,79.2,2.01,71,Tier-3,30,8062,43292,Medium,ISO9001,2023-09-23,51,Regulatory audit pending,SUP-020,Q4-2024,21844,17300,439,38663.88
PO-11609,SUP-101,Quetzal Textiles,LATAM,Guatemala,Industrial Textiles,SKU-IT-1222,2.61,25,80.8,1.71,66,Tier-3,30,15487,535408,High,ISO9001,2024-05-19,57,Export license risk,SUP-003,Q2-2023,44915,36291,768,117228.15
